customer_id,frequency,monetary,avg_discount,recency,support_ticket_count,last_visit_days_ago,segment_name
CUST00760,2,1132.19,0.28,162,1.0,37,Dormant Customers
CUST00761,2,1069.58,0.145,193,0.0,41,Dormant Customers
CUST00762,2,2784.5699999999997,0.24,46,1.0,25,Loyal Customers
CUST00763,4,4210.57,0.2375,188,0.0,47,Dormant Customers
CUST00764,4,3245.93,0.2475,23,0.0,1,Champions
CUST00765,3,2692.35,0.34,98,1.0,12,Discount-Sensitive Customers
CUST00766,2,1783.35,0.305,166,0.0,46,Dormant Customers
CUST00767,7,3498.46,0.3314285714285714,75,3.0,18,High-Value but Unhappy
CUST00768,3,2361.23,0.21666666666666667,21,1.0,7,Champions
CUST00769,6,2815.44,0.29333333333333333,18,2.0,0,High-Value but Unhappy
CUST00770,3,2711.16,0.19999999999999998,27,1.0,0,Champions
CUST00771,1,456.76,0.41,90,1.0,0,Discount-Sensitive Customers
CUST00772,3,3114.63,0.2833333333333333,190,0.0,27,Dormant Customers
CUST00773,3,2278.26,0.25666666666666665,71,1.0,3,At-Risk Customers
CUST00774,3,1439.8,0.10666666666666667,101,0.0,28,At-Risk Customers
CUST00775,1,1298.92,0.23,23,0.0,10,At-Risk Customers
CUST00776,4,3024.9399999999996,0.245,135,0.0,35,Dormant Customers
CUST00777,1,720.41,0.32,10,0.0,1,Discount-Sensitive Customers
CUST00778,4,3444.29,0.155,331,1.0,57,Dormant Customers
CUST00779,1,416.15,0.49,6,0.0,0,Discount-Sensitive Customers
CUST00780,4,3232.4,0.29000000000000004,36,3.0,9,High-Value but Unhappy
CUST00781,1,442.8,0.38,49,0.0,14,Discount-Sensitive Customers
CUST00782,1,505.28,0.31,194,0.0,41,Dormant Customers
CUST00783,6,4123.36,0.37333333333333335,232,1.0,49,Dormant Customers
CUST00784,5,3103.73,0.248,45,0.0,0,Loyal Customers
CUST00785,6,3144.23,0.33,11,1.0,15,Discount-Sensitive Customers
CUST00786,5,5359.3,0.11400000000000002,150,3.0,28,High-Value but Unhappy
CUST00787,7,5769.13,0.27714285714285714,48,2.0,7,High-Value but Unhappy
CUST00788,1,1408.44,0.39,49,0.0,11,Discount-Sensitive Customers
CUST00789,3,1689.1100000000001,0.2866666666666667,55,0.0,0,Loyal Customers
CUST00790,1,458.83,0.19,78,1.0,20,At-Risk Customers
CUST00791,1,1187.93,0.38,230,1.0,46,Dormant Customers
CUST00792,6,2976.79,0.4583333333333333,148,1.0,39,Dormant Customers
CUST00793,3,2463.2,0.39666666666666667,113,0.0,4,Discount-Sensitive Customers
CUST00794,5,2824.37,0.198,171,2.0,39,High-Value but Unhappy
CUST00795,4,3787.58,0.2,138,0.0,30,Dormant Customers
CUST00796,3,5388.48,0.22333333333333336,151,0.0,19,Dormant Customers
CUST00797,5,2975.27,0.264,9,0.0,9,Champions
CUST00798,10,6339.86,0.278,57,1.0,5,Loyal Customers
CUST00799,6,3798.88,0.2816666666666667,56,1.0,7,Loyal Customers
CUST00800,10,9558.37,0.18,12,4.0,0,High-Value but Unhappy
CUST00801,3,3345.79,0.26,76,1.0,15,At-Risk Customers
CUST00802,1,1787.0,0.28,201,0.0,48,Dormant Customers
CUST00803,7,5289.43,0.24571428571428572,53,1.0,16,Loyal Customers
CUST00804,1,969.91,0.22,14,0.0,7,At-Risk Customers
CUST00805,1,780.79,0.11,41,0.0,18,At-Risk Customers
CUST00806,1,976.95,0.46,21,0.0,7,Discount-Sensitive Customers
CUST00807,2,1827.0300000000002,0.19,112,0.0,14,At-Risk Customers
CUST00808,5,2738.81,0.4,53,2.0,21,High-Value but Unhappy
CUST00809,3,1886.26,0.3133333333333333,22,2.0,1,High-Value but Unhappy
CUST00810,1,528.93,0.37,217,0.0,37,Dormant Customers
CUST00811,6,3477.9399999999996,0.3983333333333334,184,0.0,30,Dormant Customers
CUST00812,1,383.16,0.25,189,0.0,27,Dormant Customers
CUST00813,9,9628.83,0.18666666666666668,5,4.0,1,High-Value but Unhappy
CUST00814,3,3998.29,0.2733333333333334,88,0.0,16,At-Risk Customers
CUST00815,3,3282.1400000000003,0.20333333333333334,137,2.0,31,High-Value but Unhappy
CUST00816,2,2688.92,0.3,59,1.0,15,Loyal Customers
CUST00817,14,11008.85,0.32642857142857146,9,1.0,0,Discount-Sensitive Customers
CUST00818,1,988.84,0.12,147,1.0,36,Dormant Customers
CUST00819,4,2164.49,0.1775,28,1.0,0,Champions
CUST00820,2,935.6700000000001,0.44,189,0.0,46,Dormant Customers
CUST00821,3,1248.56,0.29666666666666663,94,2.0,27,High-Value but Unhappy
CUST00822,6,4218.62,0.3183333333333333,76,1.0,30,Discount-Sensitive Customers
CUST00823,8,3291.63,0.24625,146,3.0,33,High-Value but Unhappy
CUST00824,4,2566.4900000000002,0.18,4,0.0,0,Champions
CUST00825,1,410.77,0.25,97,0.0,31,Low-Engagement Customers
CUST00826,10,8171.4,0.332,158,2.0,34,High-Value but Unhappy
CUST00827,1,1699.04,0.16,57,0.0,2,At-Risk Customers
CUST00828,1,355.91,0.39,90,0.0,17,Discount-Sensitive Customers
CUST00829,10,6268.52,0.316,62,1.0,6,Discount-Sensitive Customers
CUST00830,3,1613.9499999999998,0.38999999999999996,19,0.0,6,Discount-Sensitive Customers
CUST00831,2,994.8299999999999,0.375,6,2.0,0,Discount-Sensitive Customers
CUST00832,1,716.8,0.16,0,0.0,0,At-Risk Customers
CUST00833,1,1142.84,0.49,67,0.0,4,Discount-Sensitive Customers
CUST00834,4,2049.66,0.48,2,1.0,6,Discount-Sensitive Customers
CUST00835,9,6888.030000000001,0.27555555555555555,157,1.0,12,Dormant Customers
CUST00836,2,1640.21,0.29,9,0.0,0,Loyal Customers
CUST00837,2,1476.76,0.345,15,0.0,8,Discount-Sensitive Customers
CUST00838,6,4291.93,0.2866666666666667,9,2.0,12,High-Value but Unhappy
CUST00839,3,1996.99,0.15333333333333332,162,0.0,31,Dormant Customers
CUST00840,10,9432.94,0.26999999999999996,58,4.0,0,High-Value but Unhappy
CUST00841,8,6838.26,0.185,99,2.0,29,High-Value but Unhappy
CUST00842,5,5478.280000000001,0.258,71,1.0,1,At-Risk Customers
CUST00843,1,803.69,0.4,45,1.0,3,Discount-Sensitive Customers
CUST00844,1,410.24,0.32,19,0.0,5,Discount-Sensitive Customers
CUST00845,4,2758.2200000000003,0.31,96,2.0,20,High-Value but Unhappy
CUST00846,9,7260.82,0.18000000000000002,41,2.0,0,High-Value but Unhappy
CUST00847,6,6336.01,0.355,4,2.0,4,High-Value but Unhappy
CUST00848,1,547.18,0.28,4,0.0,0,At-Risk Customers
CUST00849,7,4218.23,0.29571428571428576,6,0.0,14,Champions
CUST00850,2,2278.0299999999997,0.355,7,1.0,4,Discount-Sensitive Customers
CUST00851,2,1188.6200000000001,0.275,0,1.0,0,Loyal Customers
CUST00852,3,1379.6599999999999,0.32,66,0.0,15,Discount-Sensitive Customers
CUST00853,1,318.94,0.47,61,1.0,13,Discount-Sensitive Customers
CUST00854,3,2249.63,0.2733333333333334,279,0.0,44,Dormant Customers
CUST00855,1,613.47,0.43,292,0.0,52,Dormant Customers
CUST00856,1,2235.84,0.19,135,1.0,27,Dormant Customers
CUST00857,5,5033.19,0.286,67,3.0,4,High-Value but Unhappy
CUST00858,3,2363.5299999999997,0.21333333333333335,90,0.0,13,At-Risk Customers
CUST00859,4,2159.64,0.3075,169,0.0,36,Dormant Customers
CUST00860,1,1472.26,0.27,79,1.0,23,Low-Engagement Customers
CUST00861,3,1530.88,0.31666666666666665,170,1.0,29,Dormant Customers
CUST00862,4,3934.7400000000002,0.235,453,0.0,60,Dormant Customers
CUST00863,4,2928.87,0.2275,25,0.0,4,Champions
CUST00864,2,1042.98,0.265,138,2.0,24,High-Value but Unhappy
CUST00865,2,1503.1100000000001,0.38,50,1.0,15,Discount-Sensitive Customers
CUST00866,1,1280.71,0.06,26,0.0,1,At-Risk Customers
CUST00867,1,424.64,0.55,15,1.0,22,Discount-Sensitive Customers
CUST00868,1,832.57,0.4,20,0.0,0,Discount-Sensitive Customers
CUST00869,6,3202.61,0.35333333333333333,93,2.0,4,High-Value but Unhappy
CUST00870,7,5454.610000000001,0.2914285714285714,86,1.0,37,At-Risk Customers
CUST00871,8,7332.96,0.20625,122,2.0,23,High-Value but Unhappy
CUST00872,3,1959.48,0.26666666666666666,125,0.0,24,Dormant Customers
CUST00873,4,4213.62,0.1975,3,0.0,13,Champions
CUST00874,1,511.56,0.24,21,0.0,3,At-Risk Customers
CUST00875,1,363.1,0.31,30,0.0,6,Discount-Sensitive Customers
CUST00876,3,1392.13,0.4166666666666667,36,2.0,13,High-Value but Unhappy
CUST00877,3,1904.33,0.18333333333333335,63,1.0,24,At-Risk Customers
CUST00878,2,2578.68,0.13,134,0.0,14,Dormant Customers
CUST00879,6,5967.77,0.20833333333333334,155,0.0,24,Dormant Customers
CUST00880,4,2399.63,0.19999999999999998,16,1.0,21,Champions
CUST00881,8,9492.15,0.21375,4,0.0,9,Champions
CUST00882,2,894.79,0.225,85,1.0,11,At-Risk Customers
CUST00883,3,6706.94,0.07666666666666667,126,0.0,21,Dormant Customers
CUST00884,1,365.93,0.26,271,0.0,55,Dormant Customers
CUST00885,8,6880.8099999999995,0.21625,31,2.0,21,High-Value but Unhappy
CUST00886,5,2647.05,0.316,1,3.0,12,High-Value but Unhappy
CUST00887,3,2344.2,0.30333333333333334,9,2.0,6,High-Value but Unhappy
CUST00888,3,2556.74,0.3666666666666667,108,0.0,23,Discount-Sensitive Customers
CUST00889,3,2012.98,0.3866666666666667,44,1.0,11,Discount-Sensitive Customers
CUST00890,1,631.59,0.06,24,1.0,8,At-Risk Customers
CUST00891,3,3475.43,0.3433333333333333,13,0.0,1,Discount-Sensitive Customers
CUST00892,1,360.98,0.48,9,0.0,5,Discount-Sensitive Customers
CUST00893,2,2269.27,0.34,99,0.0,37,Discount-Sensitive Customers
CUST00894,2,1903.85,0.31,25,2.0,9,High-Value but Unhappy
CUST00895,4,1415.7,0.3725,54,1.0,21,Discount-Sensitive Customers
CUST00896,9,7413.08,0.23555555555555557,10,2.0,12,High-Value but Unhappy
CUST00897,1,584.95,0.11,13,0.0,2,At-Risk Customers
CUST00898,6,4353.639999999999,0.305,339,1.0,60,Dormant Customers
CUST00899,1,574.65,0.18,187,1.0,47,Dormant Customers
CUST00900,2,1242.65,0.25,58,1.0,10,Loyal Customers
CUST00901,4,2025.21,0.245,35,3.0,11,High-Value but Unhappy
CUST00902,1,1318.64,0.29,6,0.0,0,At-Risk Customers
CUST00903,1,632.18,0.34,42,1.0,11,Discount-Sensitive Customers
CUST00904,7,5113.860000000001,0.2757142857142857,41,4.0,2,High-Value but Unhappy
CUST00905,5,5594.75,0.304,30,2.0,0,High-Value but Unhappy
CUST00906,2,1449.41,0.395,38,0.0,12,Discount-Sensitive Customers
CUST00907,3,2874.51,0.37333333333333335,220,2.0,60,High-Value but Unhappy
CUST00908,2,2799.02,0.21,27,1.0,0,Loyal Customers
CUST00909,1,615.14,0.49,185,1.0,32,Dormant Customers
CUST00910,1,1239.32,0.39,127,1.0,22,Dormant Customers
CUST00911,9,5240.42,0.28111111111111114,30,1.0,21,Champions
CUST00912,2,1516.54,0.315,138,0.0,35,Dormant Customers
CUST00913,3,1818.9,0.37333333333333335,183,1.0,38,Dormant Customers
CUST00914,3,1633.9099999999999,0.4266666666666667,36,0.0,8,Discount-Sensitive Customers
CUST00915,4,2277.22,0.25,113,2.0,26,High-Value but Unhappy
CUST00916,5,4003.46,0.202,20,2.0,0,High-Value but Unhappy
CUST00917,3,1704.79,0.2833333333333333,286,1.0,60,Dormant Customers
CUST00918,2,1142.22,0.38,236,1.0,43,Dormant Customers
CUST00919,2,1976.3400000000001,0.23,10,1.0,5,Loyal Customers
CUST00920,4,3650.77,0.27749999999999997,66,2.0,12,High-Value but Unhappy
CUST00921,1,1335.06,0.1,195,1.0,49,Dormant Customers
CUST00922,1,1131.6,0.19,11,0.0,2,At-Risk Customers
CUST00923,7,4149.83,0.27714285714285714,57,2.0,16,High-Value but Unhappy
CUST00924,4,3018.21,0.3525,44,0.0,17,Discount-Sensitive Customers
CUST00925,1,464.59,0.3,44,1.0,0,At-Risk Customers
CUST00926,3,1704.96,0.21,1,1.0,2,Champions
CUST00927,1,617.86,0.36,343,0.0,60,Dormant Customers
CUST00928,1,325.55,0.53,229,0.0,60,Dormant Customers
CUST00929,1,325.51,0.11,43,0.0,10,At-Risk Customers
CUST00930,4,2336.4900000000002,0.355,59,1.0,8,Discount-Sensitive Customers
CUST00931,1,1030.44,0.36,30,0.0,9,Discount-Sensitive Customers
CUST00932,1,688.68,0.2,83,1.0,29,Low-Engagement Customers
CUST00933,3,2102.12,0.22666666666666666,205,0.0,41,Dormant Customers
CUST00934,10,6237.47,0.258,44,3.0,15,High-Value but Unhappy
CUST00935,5,3594.4,0.352,28,0.0,9,Discount-Sensitive Customers
CUST00936,2,2188.31,0.18,35,1.0,3,Loyal Customers
CUST00937,5,3342.44,0.16999999999999998,126,1.0,10,Dormant Customers
CUST00938,3,4729.23,0.2933333333333334,26,1.0,0,Champions
CUST00939,1,560.91,0.18,9,0.0,0,At-Risk Customers
CUST00940,2,1727.24,0.14500000000000002,236,2.0,49,High-Value but Unhappy
CUST00941,5,3758.0600000000004,0.294,183,2.0,46,High-Value but Unhappy
CUST00942,1,407.18,0.35,7,1.0,5,Discount-Sensitive Customers
CUST00943,5,3965.95,0.304,346,0.0,60,Dormant Customers
CUST00944,6,4456.65,0.24833333333333332,74,1.0,15,At-Risk Customers
CUST00945,1,1143.18,0.14,4,0.0,0,At-Risk Customers
CUST00946,1,542.29,0.39,173,0.0,35,Dormant Customers
CUST00947,9,8603.45,0.16333333333333333,41,2.0,19,High-Value but Unhappy
CUST00948,1,923.64,0.1,79,0.0,19,At-Risk Customers
CUST00949,2,1269.04,0.14500000000000002,130,0.0,17,Dormant Customers
CUST00950,3,3765.9,0.16666666666666666,209,1.0,50,Dormant Customers
CUST00951,1,602.19,0.12,62,0.0,6,At-Risk Customers
CUST00952,8,4710.47,0.33625,42,0.0,13,Discount-Sensitive Customers
CUST00953,3,1925.94,0.38999999999999996,9,1.0,0,Discount-Sensitive Customers
CUST00954,2,769.86,0.475,25,0.0,5,Discount-Sensitive Customers
CUST00955,2,748.92,0.145,63,0.0,16,At-Risk Customers
CUST00956,7,5800.25,0.3028571428571429,31,2.0,15,High-Value but Unhappy
CUST00957,3,1481.5,0.26,37,1.0,6,Loyal Customers
CUST00958,2,1033.42,0.27,160,1.0,23,Dormant Customers
CUST00959,7,3865.13,0.3085714285714286,63,1.0,20,Discount-Sensitive Customers
CUST00960,4,3772.4900000000002,0.2125,146,2.0,16,High-Value but Unhappy
CUST00961,6,4247.5599999999995,0.35333333333333333,151,1.0,43,Dormant Customers
CUST00962,1,349.41,0.26,22,1.0,19,At-Risk Customers
CUST00963,1,641.2,0.34,103,0.0,20,Discount-Sensitive Customers
CUST00964,3,2167.08,0.25,219,0.0,47,Dormant Customers
CUST00965,2,507.14,0.31,8,2.0,1,Discount-Sensitive Customers
CUST00966,1,2196.79,0.3,40,1.0,19,At-Risk Customers
CUST00967,2,2065.27,0.29000000000000004,218,1.0,53,Dormant Customers
CUST00968,6,6505.79,0.29,98,1.0,4,At-Risk Customers
CUST00969,4,2654.59,0.3025,31,1.0,16,Discount-Sensitive Customers
CUST00970,3,1607.64,0.41,188,1.0,15,Dormant Customers
CUST00971,8,5099.62,0.285,62,1.0,9,At-Risk Customers
CUST00972,5,5941.2,0.27799999999999997,64,1.0,8,At-Risk Customers
CUST00973,7,2980.9700000000003,0.27285714285714285,22,2.0,4,High-Value but Unhappy
CUST00974,5,3559.55,0.264,79,2.0,12,High-Value but Unhappy
CUST00975,4,2517.6099999999997,0.3075,50,0.0,4,Discount-Sensitive Customers
CUST00976,7,5735.389999999999,0.33,5,2.0,4,High-Value but Unhappy
CUST00977,2,1375.4499999999998,0.255,5,0.0,8,Loyal Customers
CUST00978,1,725.16,0.38,307,1.0,56,Dormant Customers
CUST00979,8,6304.8099999999995,0.27999999999999997,103,1.0,28,At-Risk Customers
CUST00980,1,492.33,0.26,81,0.0,21,Low-Engagement Customers
CUST00981,8,6263.0,0.31125,103,1.0,22,Discount-Sensitive Customers
CUST00982,4,1862.8899999999999,0.32999999999999996,90,3.0,11,High-Value but Unhappy
CUST00983,2,1982.29,0.10500000000000001,256,1.0,43,Dormant Customers
CUST00984,2,1055.25,0.22999999999999998,44,0.0,3,Loyal Customers
CUST00985,1,734.6,0.15,85,1.0,20,At-Risk Customers
CUST00986,5,3357.17,0.33799999999999997,62,0.0,3,Discount-Sensitive Customers
CUST00987,5,5784.1,0.3,7,1.0,0,Champions
CUST00988,6,4188.58,0.18666666666666668,3,0.0,1,Champions
CUST00989,5,4165.87,0.22999999999999998,158,0.0,47,Dormant Customers
CUST00990,8,6096.85,0.31125,167,2.0,37,High-Value but Unhappy
CUST00991,11,11394.83,0.24181818181818182,41,2.0,16,High-Value but Unhappy
CUST00992,5,4442.45,0.322,272,0.0,46,Dormant Customers
CUST00993,7,6785.33,0.10714285714285714,164,1.0,39,Dormant Customers
CUST00994,5,4659.69,0.366,52,0.0,5,Discount-Sensitive Customers
CUST00995,4,2523.84,0.33,159,0.0,33,Dormant Customers
CUST00996,6,3267.7200000000003,0.17833333333333334,8,3.0,3,High-Value but Unhappy
CUST00997,1,325.85,0.33,180,1.0,36,Dormant Customers
CUST00998,4,3519.26,0.2,63,0.0,23,At-Risk Customers
CUST00999,7,4930.56,0.30428571428571427,148,2.0,28,High-Value but Unhappy
CUST01000,3,2789.66,0.3066666666666667,52,1.0,19,Discount-Sensitive Customers
CUST01001,5,4064.54,0.22800000000000004,313,0.0,57,Dormant Customers
CUST01002,5,2761.33,0.22199999999999998,71,0.0,12,At-Risk Customers
CUST01003,1,944.62,0.32,138,1.0,43,Dormant Customers
CUST01004,7,5599.9,0.3385714285714286,215,1.0,49,Dormant Customers
CUST01005,1,1329.67,0.18,144,1.0,19,Dormant Customers
CUST01006,1,404.58,0.2,4,0.0,4,At-Risk Customers
CUST01007,4,1916.8200000000002,0.3125,86,1.0,9,Discount-Sensitive Customers
CUST01008,1,473.15,0.1,269,0.0,50,Dormant Customers
CUST01009,1,334.39,0.32,41,0.0,0,Discount-Sensitive Customers
CUST01010,1,531.29,0.25,22,0.0,0,At-Risk Customers
CUST01011,4,1951.66,0.265,365,0.0,60,Dormant Customers
CUST01012,4,2561.7,0.1625,30,2.0,8,High-Value but Unhappy
CUST01013,2,1302.3899999999999,0.255,307,1.0,53,Dormant Customers
CUST01014,7,3972.09,0.26857142857142857,137,1.0,23,Dormant Customers
CUST01015,3,1760.74,0.09333333333333334,39,1.0,3,Loyal Customers
CUST01016,2,879.1499999999999,0.245,0,0.0,1,Loyal Customers
CUST01017,5,4886.54,0.258,133,2.0,13,High-Value but Unhappy
CUST01018,1,403.76,0.36,4,1.0,7,Discount-Sensitive Customers
CUST01019,2,1151.0900000000001,0.38,290,1.0,59,Dormant Customers
CUST01020,1,236.73,0.33,131,0.0,29,Dormant Customers
CUST01021,2,1013.42,0.36,15,1.0,0,Discount-Sensitive Customers
CUST01022,2,1528.4,0.455,252,1.0,40,Dormant Customers
CUST01023,1,948.21,0.24,204,0.0,47,Dormant Customers
CUST01024,1,370.39,0.31,20,0.0,12,Discount-Sensitive Customers
CUST01025,5,6092.71,0.182,29,2.0,6,High-Value but Unhappy
CUST01026,2,759.58,0.41500000000000004,65,1.0,17,Discount-Sensitive Customers
CUST01027,4,4029.9500000000003,0.175,58,2.0,12,High-Value but Unhappy
CUST01028,1,2809.6,0.26,173,0.0,45,Dormant Customers
CUST01029,3,1246.4,0.36999999999999994,110,2.0,12,High-Value but Unhappy
CUST01030,11,8329.47,0.2381818181818182,32,0.0,0,Loyal Customers
CUST01031,5,3089.5600000000004,0.406,174,1.0,48,Dormant Customers
CUST01032,1,624.38,0.41,11,0.0,6,Discount-Sensitive Customers
CUST01033,10,5486.38,0.37,14,4.0,0,High-Value but Unhappy
CUST01034,9,5240.5599999999995,0.2922222222222222,100,0.0,22,At-Risk Customers
CUST01035,7,3702.49,0.4271428571428571,5,1.0,0,Discount-Sensitive Customers
CUST01036,6,5297.63,0.17166666666666666,141,0.0,29,Dormant Customers
CUST01037,1,681.83,0.37,8,0.0,0,Discount-Sensitive Customers
CUST01038,4,1834.46,0.2375,52,1.0,5,Loyal Customers
CUST01039,3,1893.67,0.25666666666666665,129,2.0,26,High-Value but Unhappy
CUST01040,1,594.23,0.31,130,1.0,26,Dormant Customers
CUST01041,1,149.0,0.35,164,0.0,34,Dormant Customers
CUST01042,1,610.96,0.25,0,0.0,0,At-Risk Customers
CUST01043,1,464.25,0.62,74,0.0,8,Discount-Sensitive Customers
CUST01044,1,2141.49,0.22,84,0.0,21,Low-Engagement Customers
CUST01045,2,1560.91,0.22,143,0.0,14,Dormant Customers
CUST01046,1,1032.89,0.1,105,1.0,9,At-Risk Customers
CUST01047,1,389.07,0.22,149,0.0,26,Dormant Customers
CUST01048,1,616.59,0.05,128,1.0,31,Dormant Customers
CUST01049,1,345.2,0.11,144,0.0,25,Dormant Customers
CUST01050,2,1629.56,0.095,5,0.0,0,Loyal Customers
CUST01051,2,1390.63,0.38,103,1.0,26,Discount-Sensitive Customers
CUST01052,1,763.75,0.05,173,0.0,42,Dormant Customers
CUST01053,2,2622.57,0.205,146,1.0,32,Dormant Customers
CUST01054,5,2628.9300000000003,0.378,176,2.0,41,High-Value but Unhappy
CUST01055,4,4625.5599999999995,0.17500000000000002,206,1.0,37,Dormant Customers
CUST01056,6,4860.58,0.20833333333333334,64,2.0,3,High-Value but Unhappy
CUST01057,1,916.36,0.18,2,1.0,10,At-Risk Customers
CUST01058,3,1535.77,0.23666666666666666,110,2.0,25,High-Value but Unhappy
CUST01059,1,601.72,0.31,146,1.0,30,Dormant Customers
CUST01060,2,1762.54,0.265,52,1.0,10,Loyal Customers
CUST01061,3,1789.86,0.43,2,0.0,0,Discount-Sensitive Customers
CUST01062,5,2991.27,0.194,294,2.0,50,High-Value but Unhappy
CUST01063,1,259.22,0.5,20,1.0,4,Discount-Sensitive Customers
CUST01064,2,898.3599999999999,0.155,6,0.0,14,Loyal Customers
CUST01065,2,1035.32,0.375,3,1.0,3,Discount-Sensitive Customers
CUST01066,1,816.92,0.23,11,0.0,3,At-Risk Customers
CUST01067,2,1043.57,0.28,25,1.0,6,Loyal Customers
CUST01068,5,3945.95,0.292,130,0.0,16,Dormant Customers
CUST01069,1,1446.51,0.26,55,0.0,13,At-Risk Customers
CUST01070,8,5227.41,0.26625,11,2.0,4,High-Value but Unhappy
CUST01071,1,690.61,0.17,14,0.0,3,At-Risk Customers
CUST01072,1,377.27,0.3,183,1.0,40,Dormant Customers
CUST01073,3,4033.7000000000003,0.14333333333333334,80,2.0,29,High-Value but Unhappy
CUST01074,3,1784.42,0.24,114,0.0,18,At-Risk Customers
CUST01075,2,1464.29,0.065,26,2.0,0,High-Value but Unhappy
CUST01076,6,2467.42,0.33166666666666667,83,1.0,6,Discount-Sensitive Customers
CUST01077,1,1080.77,0.45,68,0.0,22,Discount-Sensitive Customers
CUST01078,2,777.22,0.24,156,1.0,39,Dormant Customers
CUST01079,1,1832.92,0.1,177,0.0,33,Dormant Customers
CUST01080,3,1250.62,0.37000000000000005,117,2.0,16,High-Value but Unhappy
CUST01081,4,4027.1899999999996,0.24,19,1.0,19,Champions
CUST01082,1,1181.66,0.34,35,0.0,0,Discount-Sensitive Customers
CUST01083,2,767.05,0.35,236,0.0,49,Dormant Customers
CUST01084,8,4552.1900000000005,0.2525,76,1.0,25,At-Risk Customers
CUST01085,1,1786.06,0.35,358,0.0,60,Dormant Customers
CUST01086,5,3512.67,0.354,71,3.0,0,High-Value but Unhappy
CUST01087,1,839.43,0.3,2,1.0,0,At-Risk Customers
CUST01088,1,361.44,0.42,0,0.0,0,Discount-Sensitive Customers
CUST01089,1,337.51,0.43,25,0.0,11,Discount-Sensitive Customers
CUST01090,2,1200.77,0.21000000000000002,144,0.0,35,Dormant Customers
CUST01091,1,505.4,0.29,87,1.0,8,At-Risk Customers
CUST01092,9,7556.9,0.2833333333333333,196,2.0,15,High-Value but Unhappy
CUST01093,3,1477.44,0.33666666666666667,285,1.0,60,Dormant Customers
CUST01094,6,4050.79,0.235,72,3.0,15,High-Value but Unhappy
CUST01095,2,1152.1100000000001,0.325,41,0.0,16,Discount-Sensitive Customers
CUST01096,6,4814.21,0.19666666666666666,3,2.0,11,High-Value but Unhappy
CUST01097,5,2841.22,0.25,233,0.0,45,Dormant Customers
CUST01098,2,1964.25,0.33499999999999996,198,1.0,33,Dormant Customers
CUST01099,10,6243.88,0.327,14,0.0,0,Discount-Sensitive Customers
CUST01100,1,491.36,0.36,24,0.0,0,Discount-Sensitive Customers
CUST01101,1,732.91,0.13,10,0.0,5,At-Risk Customers
CUST01102,7,4318.54,0.22714285714285715,79,0.0,20,At-Risk Customers
CUST01103,4,2384.85,0.175,76,1.0,15,At-Risk Customers
CUST01104,4,2069.01,0.3875,99,1.0,34,Discount-Sensitive Customers
CUST01105,3,1353.63,0.21,84,1.0,17,At-Risk Customers
CUST01106,1,1006.69,0.03,81,0.0,14,At-Risk Customers
CUST01107,2,980.0699999999999,0.32,91,1.0,20,Discount-Sensitive Customers
CUST01108,4,2883.75,0.3275,40,1.0,0,Discount-Sensitive Customers
CUST01109,1,304.94,0.44,25,0.0,8,Discount-Sensitive Customers
CUST01110,6,3554.06,0.37333333333333335,260,1.0,60,Dormant Customers
CUST01111,7,7703.55,0.2742857142857143,95,3.0,17,High-Value but Unhappy
CUST01112,4,2800.7700000000004,0.3425,57,2.0,7,High-Value but Unhappy
CUST01113,4,1674.12,0.445,107,2.0,13,High-Value but Unhappy
CUST01114,1,831.94,0.34,147,0.0,29,Dormant Customers
CUST01115,10,6722.41,0.29,17,5.0,12,High-Value but Unhappy
CUST01116,1,2054.97,0.24,54,1.0,17,At-Risk Customers
CUST01117,8,5543.8,0.275,42,0.0,0,Loyal Customers
CUST01118,5,2165.5,0.32999999999999996,170,2.0,51,High-Value but Unhappy
CUST01119,1,654.67,0.36,124,0.0,19,Dormant Customers
CUST01120,3,2357.69,0.18333333333333335,61,1.0,22,At-Risk Customers
CUST01121,1,149.0,0.64,88,0.0,0,Discount-Sensitive Customers
CUST01122,1,1209.05,0.23,6,0.0,16,At-Risk Customers
CUST01123,2,958.69,0.27,182,2.0,29,Dormant Customers
CUST01124,9,5960.1,0.34777777777777774,172,0.0,25,Dormant Customers
CUST01125,5,4034.96,0.288,245,3.0,54,High-Value but Unhappy
CUST01126,2,2073.54,0.30500000000000005,16,0.0,0,Discount-Sensitive Customers
CUST01127,2,774.6899999999999,0.325,130,0.0,23,Dormant Customers
CUST01128,1,1108.73,0.21,182,0.0,36,Dormant Customers
CUST01129,1,675.97,0.39,157,0.0,28,Dormant Customers
CUST01130,4,2506.58,0.3225,99,2.0,27,High-Value but Unhappy
CUST01131,4,3713.8100000000004,0.27749999999999997,22,3.0,4,High-Value but Unhappy
CUST01132,6,5419.860000000001,0.215,4,0.0,0,Champions
CUST01133,2,779.1500000000001,0.30000000000000004,36,0.0,2,Discount-Sensitive Customers
CUST01134,6,5861.26,0.2916666666666667,78,2.0,9,High-Value but Unhappy
CUST01135,3,3302.06,0.2733333333333334,93,0.0,18,At-Risk Customers
CUST01136,7,3931.0,0.2642857142857143,97,5.0,31,High-Value but Unhappy
CUST01137,3,1483.05,0.4466666666666667,115,3.0,19,High-Value but Unhappy
CUST01138,5,2475.44,0.23399999999999999,134,1.0,37,Dormant Customers
CUST01139,1,2270.63,0.28,21,0.0,0,At-Risk Customers
